source	motif_id	mapped_id	label	url	note
cisbp	M09071_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09072_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09073_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09074_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09075_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09076_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09077_2.00	T095315_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095315_3.10	CisBP TF report page
cisbp	M09078_2.00	T095319_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095319_3.10	CisBP TF report page
cisbp	M09079_2.00	T095319_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095319_3.10	CisBP TF report page
cisbp	M09080_2.00	T095319_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095319_3.10	CisBP TF report page
cisbp	M09081_2.00	T095324_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095324_3.10	CisBP TF report page
cisbp	M09082_2.00	T095324_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095324_3.10	CisBP TF report page
cisbp	M09083_2.00	T095324_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095324_3.10	CisBP TF report page
cisbp	M09084_2.00	T095350_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095350_3.10	CisBP TF report page
cisbp	M09085_2.00	T095368_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095368_3.10	CisBP TF report page
cisbp	M09086_2.00	T095368_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095368_3.10	CisBP TF report page
cisbp	M09087_2.00	T095383_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095383_3.10	CisBP TF report page
cisbp	M09088_2.00	T095383_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095383_3.10	CisBP TF report page
cisbp	M09089_2.00	T095390_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095390_3.10	CisBP TF report page
cisbp	M09090_2.00	T095390_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095390_3.10	CisBP TF report page
cisbp	M09091_2.00	T095421_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095421_3.10	CisBP TF report page
cisbp	M09092_2.00	T095443_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095443_3.10	CisBP TF report page
cisbp	M09093_2.00	T095443_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095443_3.10	CisBP TF report page
cisbp	M09094_2.00	T095443_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095443_3.10	CisBP TF report page
cisbp	M09095_2.00	T095464_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095464_3.10	CisBP TF report page
cisbp	M09096_2.00	T095464_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095464_3.10	CisBP TF report page
cisbp	M09097_2.00	T095464_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095464_3.10	CisBP TF report page
cisbp	M09098_2.00	T095464_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095464_3.10	CisBP TF report page
cisbp	M09099_2.00	T095464_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095464_3.10	CisBP TF report page
cisbp	M09100_2.00	T095488_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095488_3.10	CisBP TF report page
cisbp	M09101_2.00	T159005_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159005_3.10	CisBP TF report page
cisbp	M09102_2.00	T167990_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167990_3.10	CisBP TF report page
cisbp	M09103_2.00	T192728_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192728_3.10	CisBP TF report page
cisbp	M09104_2.00	T192729_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192729_3.10	CisBP TF report page
cisbp	M09105_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09106_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09107_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09108_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09109_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09110_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09111_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09112_2.00	T300485_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T300485_3.10	CisBP TF report page
cisbp	M09113_2.00	T350304_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350304_3.10	CisBP TF report page
cisbp	M09114_2.00	T350318_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350318_3.10	CisBP TF report page
cisbp	M09115_2.00	T094796_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094796_3.10	CisBP TF report page
cisbp	M09116_2.00	T094831_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_3.10	CisBP TF report page
cisbp	M09117_2.00	T094799_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094799_3.10	CisBP TF report page
cisbp	M09118_2.00	T094856_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094856_3.10	CisBP TF report page
cisbp	M09119_2.00	T095017_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095017_3.10	CisBP TF report page
cisbp	M09120_2.00	T176113_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176113_3.10	CisBP TF report page
cisbp	M09121_2.00	T176113_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176113_3.10	CisBP TF report page
cisbp	M09122_2.00	T185770_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185770_3.10	CisBP TF report page
cisbp	M09123_2.00	T199006_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T199006_3.10	CisBP TF report page
cisbp	M09124_2.00	T199006_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T199006_3.10	CisBP TF report page
cisbp	M09128_2.00	T303211_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303211_3.10	CisBP TF report page
cisbp	M09129_2.00	T311039_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T311039_3.10	CisBP TF report page
cisbp	M09130_2.00	T311039_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T311039_3.10	CisBP TF report page
cisbp	M09131_2.00	T311039_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T311039_3.10	CisBP TF report page
cisbp	M09132_2.00	T317175_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317175_3.10	CisBP TF report page
cisbp	M09133_2.00	T317175_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317175_3.10	CisBP TF report page
cisbp	M09134_2.00	T328080_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328080_3.10	CisBP TF report page
cisbp	M09135_2.00	T328080_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328080_3.10	CisBP TF report page
cisbp	M09136_2.00	T328080_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328080_3.10	CisBP TF report page
cisbp	M09137_2.00	T337448_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T337448_3.10	CisBP TF report page
cisbp	M09138_2.00	T339886_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339886_3.10	CisBP TF report page
cisbp	M09147_2.00	T010822_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010822_3.10	CisBP TF report page
cisbp	M09148_2.00	T010824_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010824_3.10	CisBP TF report page
cisbp	M09151_2.00	T025989_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T025989_3.10	CisBP TF report page
cisbp	M09158_2.00	T034250_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034250_3.10	CisBP TF report page
cisbp	M09159_2.00	T034251_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034251_3.10	CisBP TF report page
cisbp	M09160_2.00	T034251_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034251_3.10	CisBP TF report page
cisbp	M09161_2.00	T034254_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034254_3.10	CisBP TF report page
cisbp	M09162_2.00	T034262_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034262_3.10	CisBP TF report page
cisbp	M09163_2.00	T034267_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034267_3.10	CisBP TF report page
cisbp	M09164_2.00	T034270_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034270_3.10	CisBP TF report page
cisbp	M09165_2.00	T034273_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034273_3.10	CisBP TF report page
cisbp	M09166_2.00	T034287_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034287_3.10	CisBP TF report page
cisbp	M09167_2.00	T034290_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034290_3.10	CisBP TF report page
cisbp	M09168_2.00	T034291_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034291_3.10	CisBP TF report page
cisbp	M09169_2.00	T034292_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034292_3.10	CisBP TF report page
cisbp	M09170_2.00	T034299_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034299_3.10	CisBP TF report page
cisbp	M09171_2.00	T034302_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034302_3.10	CisBP TF report page
cisbp	M09172_2.00	T034305_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034305_3.10	CisBP TF report page
cisbp	M09173_2.00	T034324_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034324_3.10	CisBP TF report page
cisbp	M09174_2.00	T034329_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034329_3.10	CisBP TF report page
cisbp	M09175_2.00	T034335_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034335_3.10	CisBP TF report page
cisbp	M09176_2.00	T034340_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034340_3.10	CisBP TF report page
cisbp	M09177_2.00	T034342_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034342_3.10	CisBP TF report page
cisbp	M09202_2.00	T059721_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059721_3.10	CisBP TF report page
cisbp	M09203_2.00	T059724_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059724_3.10	CisBP TF report page
cisbp	M09204_2.00	T059728_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059728_3.10	CisBP TF report page
cisbp	M09205_2.00	T059731_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059731_3.10	CisBP TF report page
cisbp	M09206_2.00	T059734_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059734_3.10	CisBP TF report page
cisbp	M09207_2.00	T059737_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059737_3.10	CisBP TF report page
cisbp	M09208_2.00	T059739_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059739_3.10	CisBP TF report page
cisbp	M09209_2.00	T059741_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_3.10	CisBP TF report page
cisbp	M09210_2.00	T059741_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_3.10	CisBP TF report page
cisbp	M09211_2.00	T059746_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059746_3.10	CisBP TF report page
cisbp	M09212_2.00	T059747_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059747_3.10	CisBP TF report page
cisbp	M09213_2.00	T059751_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059751_3.10	CisBP TF report page
cisbp	M09214_2.00	T059755_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059755_3.10	CisBP TF report page
cisbp	M09215_2.00	T059756_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059756_3.10	CisBP TF report page
cisbp	M09216_2.00	T059759_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059759_3.10	CisBP TF report page
cisbp	M09217_2.00	T059760_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_3.10	CisBP TF report page
cisbp	M09218_2.00	T059764_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_3.10	CisBP TF report page
cisbp	M09219_2.00	T059766_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_3.10	CisBP TF report page
cisbp	M09220_2.00	T059769_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059769_3.10	CisBP TF report page
cisbp	M09221_2.00	T059770_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059770_3.10	CisBP TF report page
cisbp	M09234_2.00	T075853_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T075853_3.10	CisBP TF report page
cisbp	M09236_2.00	T094776_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094776_3.10	CisBP TF report page
cisbp	M09237_2.00	T094783_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094783_3.10	CisBP TF report page
cisbp	M09238_2.00	T094785_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094785_3.10	CisBP TF report page
cisbp	M09239_2.00	T094789_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094789_3.10	CisBP TF report page
cisbp	M09240_2.00	T094794_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094794_3.10	CisBP TF report page
cisbp	M09241_2.00	T094810_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_3.10	CisBP TF report page
cisbp	M09242_2.00	T094813_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094813_3.10	CisBP TF report page
cisbp	M09243_2.00	T094821_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094821_3.10	CisBP TF report page
cisbp	M09244_2.00	T094828_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094828_3.10	CisBP TF report page
cisbp	M09245_2.00	T094831_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_3.10	CisBP TF report page
cisbp	M09246_2.00	T094831_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_3.10	CisBP TF report page
cisbp	M09247_2.00	T094831_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_3.10	CisBP TF report page
cisbp	M09248_2.00	T094836_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094836_3.10	CisBP TF report page
cisbp	M09249_2.00	T094839_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094839_3.10	CisBP TF report page
cisbp	M09250_2.00	T094843_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094843_3.10	CisBP TF report page
cisbp	M09251_2.00	T094845_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094845_3.10	CisBP TF report page
cisbp	M09252_2.00	T094854_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094854_3.10	CisBP TF report page
cisbp	M09253_2.00	T094860_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094860_3.10	CisBP TF report page
cisbp	M09254_2.00	T094868_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094868_3.10	CisBP TF report page
cisbp	M09255_2.00	T094871_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094871_3.10	CisBP TF report page
cisbp	M09256_2.00	T094872_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094872_3.10	CisBP TF report page
cisbp	M09257_2.00	T094875_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094875_3.10	CisBP TF report page
cisbp	M09258_2.00	T094884_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094884_3.10	CisBP TF report page
cisbp	M09259_2.00	T094899_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094899_3.10	CisBP TF report page
cisbp	M09260_2.00	T094914_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094914_3.10	CisBP TF report page
cisbp	M09261_2.00	T094916_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094916_3.10	CisBP TF report page
cisbp	M09262_2.00	T094919_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094919_3.10	CisBP TF report page
cisbp	M09263_2.00	T094932_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094932_3.10	CisBP TF report page
cisbp	M09264_2.00	T094934_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094934_3.10	CisBP TF report page
cisbp	M09265_2.00	T094945_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094945_3.10	CisBP TF report page
cisbp	M09266_2.00	T094961_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094961_3.10	CisBP TF report page
cisbp	M09267_2.00	T094973_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094973_3.10	CisBP TF report page
cisbp	M09268_2.00	T095009_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095009_3.10	CisBP TF report page
cisbp	M09269_2.00	T095021_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095021_3.10	CisBP TF report page
cisbp	M09270_2.00	T095022_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095022_3.10	CisBP TF report page
cisbp	M09271_2.00	T095029_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095029_3.10	CisBP TF report page
cisbp	M09272_2.00	T095043_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095043_3.10	CisBP TF report page
cisbp	M09273_2.00	T095055_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095055_3.10	CisBP TF report page
cisbp	M09274_2.00	T095056_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095056_3.10	CisBP TF report page
cisbp	M09275_2.00	T095063_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095063_3.10	CisBP TF report page
cisbp	M09276_2.00	T095085_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095085_3.10	CisBP TF report page
cisbp	M09277_2.00	T095092_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095092_3.10	CisBP TF report page
cisbp	M09278_2.00	T095102_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095102_3.10	CisBP TF report page
cisbp	M09279_2.00	T095119_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095119_3.10	CisBP TF report page
cisbp	M09280_2.00	T095124_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095124_3.10	CisBP TF report page
cisbp	M09281_2.00	T095127_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095127_3.10	CisBP TF report page
cisbp	M09282_2.00	T095148_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095148_3.10	CisBP TF report page
cisbp	M09283_2.00	T095156_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095156_3.10	CisBP TF report page
cisbp	M09284_2.00	T095173_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095173_3.10	CisBP TF report page
cisbp	M09285_2.00	T095174_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095174_3.10	CisBP TF report page
cisbp	M09286_2.00	T095187_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095187_3.10	CisBP TF report page
cisbp	M09287_2.00	T095197_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095197_3.10	CisBP TF report page
cisbp	M09288_2.00	T095210_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095210_3.10	CisBP TF report page
cisbp	M09289_2.00	T095223_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095223_3.10	CisBP TF report page
cisbp	M09290_2.00	T095237_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095237_3.10	CisBP TF report page
cisbp	M09291_2.00	T095243_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095243_3.10	CisBP TF report page
cisbp	M09292_2.00	T095288_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095288_3.10	CisBP TF report page
cisbp	M09293_2.00	T095299_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095299_3.10	CisBP TF report page
cisbp	M09294_2.00	T095310_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095310_3.10	CisBP TF report page
cisbp	M09295_2.00	T095311_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095311_3.10	CisBP TF report page
cisbp	M09296_2.00	T095335_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095335_3.10	CisBP TF report page
cisbp	M09297_2.00	T095354_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095354_3.10	CisBP TF report page
cisbp	M09298_2.00	T095361_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095361_3.10	CisBP TF report page
cisbp	M09299_2.00	T095372_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095372_3.10	CisBP TF report page
cisbp	M09300_2.00	T095376_3.10	Open in CisBP	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095376_3.10	CisBP TF report page
