tf_id	evidence_type	source	motif_id	original_value	identity_percent	missing_local_file	original_column	mapping_type	curation_status	evidence_note	display_priority	cisbp_tf_id	cisbp_report_url	tf_name	tf_external_id	motif_source_id	pmid
O75444	identical	cisbp	M04347_2.00	M04347_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAF / ENSG00000178573 / T059761_2.00 -> M04347_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00.	15	T059761_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00	MAF	ENSG00000178573	MAF_FL_HT-SELEX_3	28473536
O75444	identical	cisbp	M04348_2.00	M04348_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAF / ENSG00000178573 / T059761_2.00 -> M04348_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00.	15	T059761_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00	MAF	ENSG00000178573	MAF_FL_Methyl-HT-SELEX_1	28473536
O75444	identical	cisbp	M04349_2.00	M04349_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAF / ENSG00000178573 / T059761_2.00 -> M04349_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00.	15	T059761_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00	MAF	ENSG00000178573	MAF_FL_Methyl-HT-SELEX_2	28473536
O75444	identical	cisbp	M04350_2.00	M04350_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAF / ENSG00000178573 / T059761_2.00 -> M04350_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00.	15	T059761_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00	MAF	ENSG00000178573	MAF_FL_Methyl-HT-SELEX_3	28473536
O75444	identical	cisbp	M08807_2.00	M08807_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAF / ENSG00000178573 / T059761_2.00 -> M08807_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00.	15	T059761_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059761_2.00	MAF	ENSG00000178573	MAF_HUMAN.H11MO.0.A	23175603
Q8NHW3	identical	cisbp	M04351_2.00	M04351_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFA / ENSG00000182759 / T059763_2.00 -> M04351_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00.	15	T059763_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00	MAFA	ENSG00000182759	MAFA_eDBD_HT-SELEX_1	28473536
Q8NHW3	identical	cisbp	M04352_2.00	M04352_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFA / ENSG00000182759 / T059763_2.00 -> M04352_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00.	15	T059763_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00	MAFA	ENSG00000182759	MAFA_eDBD_HT-SELEX_2	28473536
Q8NHW3	identical	cisbp	M04353_2.00	M04353_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFA / ENSG00000182759 / T059763_2.00 -> M04353_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00.	15	T059763_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00	MAFA	ENSG00000182759	MAFA_eDBD_HT-SELEX_3	28473536
Q8NHW3	identical	cisbp	M04354_2.00	M04354_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFA / ENSG00000182759 / T059763_2.00 -> M04354_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00.	15	T059763_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00	MAFA	ENSG00000182759	MAFA_eDBD_Methyl-HT-SELEX_1	28473536
Q8NHW3	identical	cisbp	M04355_2.00	M04355_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFA / ENSG00000182759 / T059763_2.00 -> M04355_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00.	15	T059763_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00	MAFA	ENSG00000182759	MAFA_eDBD_Methyl-HT-SELEX_2	28473536
Q8NHW3	identical	cisbp	M04356_2.00	M04356_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFA / ENSG00000182759 / T059763_2.00 -> M04356_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00.	15	T059763_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059763_2.00	MAFA	ENSG00000182759	MAFA_eDBD_Methyl-HT-SELEX_3	28473536
Q9ULX9	identical	cisbp	M02853_2.00	M02853_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M02853_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_1	23332764
Q9ULX9	identical	cisbp	M04357_2.00	M04357_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04357_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_eDBD_HT-SELEX_1	28473536
Q9ULX9	identical	cisbp	M04358_2.00	M04358_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04358_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_eDBD_HT-SELEX_2	28473536
Q9ULX9	identical	cisbp	M04359_2.00	M04359_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04359_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_eDBD_Methyl-HT-SELEX_1	28473536
Q9ULX9	identical	cisbp	M04360_2.00	M04360_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04360_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_eDBD_Methyl-HT-SELEX_2	28473536
Q9ULX9	identical	cisbp	M04361_2.00	M04361_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04361_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_FL_HT-SELEX_1	28473536
Q9ULX9	identical	cisbp	M04362_2.00	M04362_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04362_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_FL_HT-SELEX_2	28473536
Q9ULX9	identical	cisbp	M04363_2.00	M04363_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04363_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_FL_Methyl-HT-SELEX_1	28473536
Q9ULX9	identical	cisbp	M04364_2.00	M04364_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M04364_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_FL_Methyl-HT-SELEX_2	28473536
Q9ULX9	identical	cisbp	M07839_2.00	M07839_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M07839_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	HepG2_MAFF_Stanford	22955619
Q9ULX9	identical	cisbp	M08074_2.00	M08074_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M08074_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MA0495.2	24194598
Q9ULX9	identical	cisbp	M08808_2.00	M08808_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFF / ENSG00000185022 / T059764_2.00 -> M08808_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00.	15	T059764_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00	MAFF	ENSG00000185022	MAFF_HUMAN.H11MO.0.B	23175603
O15525	identical	cisbp	M02854_2.00	M02854_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M02854_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_1	23332764
O15525	identical	cisbp	M04039_2.00	M04039_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04039_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG.1	28186491
O15525	identical	cisbp	M04365_2.00	M04365_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04365_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_eDBD_HT-SELEX_1	28473536
O15525	identical	cisbp	M04366_2.00	M04366_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04366_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_eDBD_HT-SELEX_2	28473536
O15525	identical	cisbp	M04367_2.00	M04367_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04367_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_eDBD_HT-SELEX_3	28473536
O15525	identical	cisbp	M04368_2.00	M04368_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04368_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_eDBD_Methyl-HT-SELEX_1	28473536
O15525	identical	cisbp	M04369_2.00	M04369_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04369_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_eDBD_Methyl-HT-SELEX_2	28473536
O15525	identical	cisbp	M04370_2.00	M04370_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04370_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_eDBD_Methyl-HT-SELEX_3	28473536
O15525	identical	cisbp	M04371_2.00	M04371_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04371_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_FL_HT-SELEX_1	28473536
O15525	identical	cisbp	M04372_2.00	M04372_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04372_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_FL_HT-SELEX_2	28473536
O15525	identical	cisbp	M04373_2.00	M04373_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04373_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_FL_Methyl-HT-SELEX_1	28473536
O15525	identical	cisbp	M04374_2.00	M04374_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M04374_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_FL_Methyl-HT-SELEX_2	28473536
O15525	identical	cisbp	M08809_2.00	M08809_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFG / ENSG00000197063 / T059765_2.00 -> M08809_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00.	15	T059765_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00	MAFG	ENSG00000197063	MAFG_HUMAN.H11MO.0.A	23175603
O60675	identical	cisbp	M02855_2.00	M02855_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M02855_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	MAFK_1	23332764
O60675	identical	cisbp	M02856_2.00	M02856_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M02856_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	MAFK_2	23332764
O60675	identical	cisbp	M02857_2.00	M02857_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M02857_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	MAFK_3	23332764
O60675	identical	cisbp	M02858_2.00	M02858_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M02858_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	MAFK_4	23332764
O60675	identical	cisbp	M07840_2.00	M07840_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M07840_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	HepG2_MAFK_Stanford	22955619
O60675	identical	cisbp	M07841_2.00	M07841_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M07841_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	K562_MAFK_Stanford	22955619
O60675	identical	cisbp	M08075_2.00	M08075_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M08075_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	MA0496.2	24194598
O60675	identical	cisbp	M08810_2.00	M08810_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFK / ENSG00000198517 / T059766_2.00 -> M08810_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00.	15	T059766_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00	MAFK	ENSG00000198517	MAFK_HUMAN.H11MO.0.A	23175603
Q9Y5Q3	identical	cisbp	M04040_2.00	M04040_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: MAFB / ENSG00000204103 / T059767_2.00 -> M04040_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059767_2.00.	15	T059767_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059767_2.00	MAFB	ENSG00000204103	MAFB.1	28186491
Q99941	identical	cisbp	M04041_2.00	M04041_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ATF6B / ENSG00000213676 / T059768_2.00 -> M04041_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00.	15	T059768_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00	ATF6B	ENSG00000213676	ATF6B.1	28186491
Q99941	identical	cisbp	M04042_2.00	M04042_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ATF6B / ENSG00000213676 / T059768_2.00 -> M04042_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00.	15	T059768_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00	ATF6B	ENSG00000213676	ATF6B.2	28186491
Q99941	identical	cisbp	M04043_2.00	M04043_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ATF6B / ENSG00000213676 / T059768_2.00 -> M04043_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00.	15	T059768_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00	ATF6B	ENSG00000213676	ATF6B.3	28186491
Q99941	identical	cisbp	M04044_2.00	M04044_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ATF6B / ENSG00000213676 / T059768_2.00 -> M04044_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00.	15	T059768_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00	ATF6B	ENSG00000213676	ATF6B.4	28186491
